X,Y
-1.9003671286564703,3.2656355346780614
-1.599337132992489,3.2041572723685015
-1.4232458739368077,3.0041161288637475
-1.2983071373285078,2.9029678446785216
-1.2013971243204515,2.822371381092437
-1.1222158782728267,2.659297482044259
-1.0552690886422134,2.6371273885238993
-0.9972771416645266,2.667226002847734
-0.9461246192171454,2.671137365823884
-0.9003671286564703,2.701013951918337
-0.8589744434982453,2.6562525134067174
-0.8211858826088454,2.524647160742476
-0.7864237763496335,2.4665291134627556
-0.7542390929782322,2.431398871762343
-0.724275869600789,2.3966038744931515
-0.6962471460005455,2.3743861418131336
-0.6699182072781964,2.38283429114438
-0.6450946235531642,2.373378468547513
-0.6216135277036413,2.392583926650591
-0.599337132992489,2.420753417586433
-0.578147833922551,2.388081507655068
-0.5579444478342641,2.365350633381304
-0.5386392926388774,2.4238016052921045
-0.5201558869448641,2.460912650702527
-0.5024271199844326,2.4542823859178666
